-4.2959,-4.2959,-3.2959,-3.2959,-3.2959,-3.2959,-2.2959,-1.2959,-1.2959,-1.2959,-1.2959,-0.2959,-0.2959
-0.2959,0.7041,0.7041,1.7041,1.7041,1.7041,1.7041,1.7041,2.7041,2.7041,2.7041,2.7041,2.7041
2.7041,2.7041,2.7041,2.7041,2.7041,2.7041,2.7041,2.7041,2.7041,2.7041,2.7041,2.7041,2.7041
2.7041,2.7041,2.7041,2.7041,2.7041,2.7041,2.7041,2.7041,2.7041,2.7041,2.7041,2.7041,1.7041
1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041
1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,2.7041,2.7041,2.7041,2.7041,1.7041,1.7041,1.7041
1.7041,2.7041,2.7041,2.7041,2.7041,2.7041,2.7041,2.7041,2.7041,2.7041,2.7041,2.7041,2.7041
2.7041,2.7041,2.7041,2.7041,2.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041
1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,2.7041
2.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041
1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,2.7041,2.7041,2.7041,2.7041,1.7041,1.7041,1.7041
1.7041,1.7041,0.7041,0.7041,0.7041,0.7041,0.7041,0.7041,1.7041,1.7041,1.7041,1.7041,1.7041
1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041
1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041
1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041
1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041
1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041
1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041
1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041
1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041
1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041
1.7041,1.7041,1.7041,0.7041,0.7041,0.7041,0.7041,0.7041,0.7041,0.7041,0.7041,0.7041,0.7041
1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,1.7041,0.7041,0.7041,0.7041,0.7041,0.7041
0.7041,0.7041,0.7041,0.7041,0.7041,0.7041,0.7041,0.7041,0.7041,0.7041,0.7041,0.7041,0.7041
