-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-1.0957,-1.0957,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-1.0957,-2.0957,-2.0957,-2.0957,-2.0957,-1.0957
-1.0957,-1.0957,-1.0957,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-0.095703,-0.095703,-0.095703,-0.095703,-1.0957,-1.0957,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-0.095703,-0.095703,-0.095703,-0.095703,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-0.095703,-0.095703,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-2.0957,-2.0957,-2.0957,-2.0957,-2.0957,-2.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-2.0957,-2.0957,-2.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-2.0957
-2.0957,-2.0957,-2.0957,-2.0957,-2.0957,-2.0957,-2.0957,-2.0957,-2.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-2.0957,-2.0957
-2.0957,-2.0957,-2.0957,-2.0957,-2.0957,-2.0957,-2.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-2.0957,-2.0957,-2.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-2.0957,-2.0957,-2.0957
-2.0957,-2.0957,-2.0957,-2.0957,-2.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-2.0957,-2.0957,-2.0957,-2.0957
-2.0957,-2.0957,-2.0957,-2.0957,-2.0957,-2.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-2.0957,-2.0957,-2.0957,-2.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-2.0957,-2.0957,-2.0957,-2.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-2.0957,-2.0957,-2.0957,-2.0957,-2.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-2.0957,-2.0957,-2.0957,-2.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-1.0957,-1.0957,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-0.095703,-0.095703,-0.095703,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-0.095703,-0.095703,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-2.0957,-2.0957,-2.0957,-2.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-0.095703,-0.095703,-0.095703,-0.095703,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-0.095703,-1.0957,-1.0957,-2.0957
-2.0957,-2.0957,-2.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-0.095703,-0.095703,-0.095703,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-2.0957,-2.0957,-2.0957,-2.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-0.095703
-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-0.095703,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957,-1.0957
