2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207
2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207
2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207
2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207
2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207
2.2207,2.2207,2.2207,2.2207,2.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,2.2207
2.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,4.2207,4.2207,4.2207,4.2207,4.2207,4.2207,4.2207
4.2207,4.2207,4.2207,4.2207,3.2207,3.2207,3.2207,3.2207,3.2207,4.2207,4.2207
4.2207,4.2207,3.2207,3.2207,3.2207,4.2207,4.2207,4.2207,4.2207,4.2207,3.2207
2.2207,2.2207,2.2207,2.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,2.2207,2.2207
2.2207,2.2207,2.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,4.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207,2.2207,2.2207,2.2207,2.2207
2.2207,2.2207,2.2207,2.2207,2.2207,3.2207,3.2207,3.2207,3.2207,3.2207,3.2207
3.2207,3.2207,3.2207,3.2207,3.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207
2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207
2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207
2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207
2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207
2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207
2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207
2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207
3.2207,3.2207,3.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207
2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207
2.2207,2.2207,2.2207,2.2207,1.2207,1.2207,1.2207,1.2207,1.2207,1.2207,1.2207
2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207
2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207
2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,1.2207,1.2207
1.2207,1.2207,1.2207,1.2207,1.2207,2.2207,2.2207,2.2207,2.2207,1.2207,1.2207
2.2207,2.2207,2.2207,1.2207,1.2207,1.2207,2.2207,2.2207,2.2207,2.2207,2.2207
1.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207
2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207,2.2207
1.2207,1.2207,1.2207,1.2207,1.2207,1.2207,1.2207,1.2207,1.2207,1.2207,1.2207
1.2207,1.2207,1.2207,1.2207,1.2207,1.2207,1.2207,1.2207,1.2207,1.2207,1.2207
1.2207,1.2207,1.2207,1.2207,1.2207,1.2207,1.2207,1.2207,1.2207,1.2207,1.2207
1.2207,1.2207,1.2207,1.2207,1.2207,1.2207,1.2207,1.2207,1.2207,1.2207,1.2207
1.2207,1.2207,1.2207,1.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,1.2207
1.2207,1.2207,1.2207,1.2207,1.2207,1.2207,1.2207,1.2207,1.2207,1.2207,1.2207
1.2207,1.2207,1.2207,1.2207,1.2207,1.2207,1.2207,1.2207,1.2207,1.2207,1.2207
1.2207,1.2207,1.2207,1.2207,1.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207
0.2207,0.2207,0.2207,0.2207,1.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207
0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207
0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207
0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207
0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207
0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207
0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207
0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,0.2207
0.2207,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793
0.2207,0.2207,0.2207,0.2207,0.2207,0.2207,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793
-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793
-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793
-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793
-1.7793,-1.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793
-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793
-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793
-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793
-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793
-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793
-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-0.7793,-1.7793
-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793
-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793
-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793
-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793
-1.7793,-1.7793,-1.7793,-1.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793
-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793
-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793
-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793
-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793
-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793
-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-3.7793,-3.7793,-3.7793
-3.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-3.7793
-3.7793,-3.7793,-3.7793,-3.7793,-3.7793,-3.7793,-3.7793,-3.7793,-3.7793,-3.7793,-2.7793
-2.7793,-2.7793,-3.7793,-3.7793,-3.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-3.7793,-3.7793,-3.7793,-3.7793,-3.7793
-3.7793,-3.7793,-3.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-3.7793,-3.7793,-3.7793,-3.7793
-3.7793,-3.7793,-3.7793,-3.7793,-3.7793,-3.7793,-3.7793,-3.7793,-3.7793,-3.7793,-3.7793
-3.7793,-3.7793,-3.7793,-3.7793,-3.7793,-3.7793,-3.7793,-3.7793,-3.7793,-3.7793,-3.7793
-3.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-3.7793,-3.7793,-3.7793,-3.7793,-3.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-3.7793,-3.7793,-3.7793,-3.7793,-3.7793
-3.7793,-3.7793,-3.7793,-3.7793,-3.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-3.7793,-3.7793,-3.7793,-3.7793,-3.7793,-3.7793,-3.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793
-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-1.7793
-1.7793,-1.7793,-1.7793,-2.7793,-2.7793,-2.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-1.7793,-1.7793
-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-1.7793,-1.7793
-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793
-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793
-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793
-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793
-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793
-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-2.7793,-2.7793
-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793
-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793
-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793
-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793
-1.7793,-1.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793,-2.7793
-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793,-1.7793
