-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422
-0.82422,-0.82422,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422
-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,-0.82422,-0.82422
-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,-0.82422,-0.82422
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422
-0.82422,-0.82422,-0.82422,-0.82422,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,-0.82422,-0.82422,-0.82422,-0.82422
-0.82422,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422
-0.82422,-0.82422,0.17578,0.17578,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,-0.82422,-0.82422,-0.82422
-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,0.17578,0.17578,0.17578,0.17578,-0.82422,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,-0.82422,-0.82422,-0.82422,-0.82422,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,-0.82422
-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,-0.82422,-0.82422,-0.82422,-0.82422,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,-0.82422,-0.82422,-0.82422,-0.82422
-0.82422,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,-0.82422,-0.82422,-0.82422,-0.82422,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,-0.82422,-0.82422,-0.82422,-0.82422,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,0.17578,0.17578,0.17578,0.17578,-0.82422,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,-0.82422,-0.82422,-0.82422,0.17578,0.17578,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,1.1758,1.1758,1.1758,1.1758,1.1758,1.1758
1.1758,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,1.1758,1.1758,1.1758,1.1758,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,1.1758,1.1758,1.1758,1.1758,1.1758,1.1758,1.1758
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,1.1758,1.1758,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,1.1758,1.1758,1.1758,1.1758,1.1758,1.1758,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,1.1758,1.1758,1.1758,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,1.1758,1.1758,1.1758,1.1758,1.1758,1.1758,1.1758,1.1758,1.1758,0.17578,0.17578,0.17578,1.1758,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,-0.82422,-0.82422,-0.82422,-0.82422,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,1.1758,1.1758,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,-0.82422,-0.82422,-0.82422,-0.82422,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578
0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,0.17578,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422
-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,-0.82422,0.17578,0.17578,-0.82422,-0.82422,0.17578,0.17578,0.17578,0.17578
