0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,-0.98047,-0.98047,-0.98047
-0.98047,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,-0.98047,-0.98047,-0.98047,-0.98047
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,1.0195,0.019531,0.019531,-0.98047,-0.98047,-0.98047,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,0.019531,0.019531,0.019531,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,0.019531,0.019531,0.019531,0.019531,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,0.019531,0.019531,0.019531,0.019531,0.019531
0.019531,0.019531,0.019531,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,0.019531,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,0.019531,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,0.019531,0.019531,0.019531,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047,-0.98047
